date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:39:15	110155/110155	---M--	200	added ('OK')	image/png	etag:%2252e25c9c-1ae4b%22	http://klif.kwst.net/img/1.png	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/img/1.png	(from http://klif.kwst.net/index.html)
10:39:16	3162/3162	---M--	200	added ('OK')	image/png	etag:%2252df90fa-c5a%22	http://klif.kwst.net/img/logo.png	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/img/logo.png	(from http://klif.kwst.net/index.html)
10:39:16	1085/1085	---M--	200	added ('OK')	text/css	etag:%2252dfd0da-43d%22	http://klif.kwst.net/site/static/css/reset.css	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/css/reset.css	(from http://klif.kwst.net/site/static/index.html)
10:39:18	2148/2148	---MCZ	200	added ('OK')	text/css	date:Thu,%2023%20Jan%202014%2011:20:16%20GMT	http://klif.kwst.net/site/static/css/idangerous.swiper.css	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/css/idangerous.swiper.css	(from http://klif.kwst.net/site/static/index.html)
10:39:20	17780/17780	---MCZ	200	added ('OK')	text/css	date:Tue,%2007%20Jan%202014%2017:11:36%20GMT	http://klif.kwst.net/site/static/css/font-awesome.min.css	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/css/font-awesome.min.css	(from http://klif.kwst.net/site/static/index.html)
10:39:21	162205/162205	---M--	200	added ('OK')	image/png	etag:%2252e25d90-2799d%22	http://klif.kwst.net/img/2.png	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/img/2.png	(from http://klif.kwst.net/index.html)
10:39:21	16877/16877	---MCZ	200	added ('OK')	text/css	date:Fri,%2010%20Oct%202014%2010:31:06%20GMT	http://klif.kwst.net/site/static/css/style.css	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/css/style.css	(from http://klif.kwst.net/site/static/index.html)
10:39:22	164777/164777	---M--	200	added ('OK')	image/png	etag:%2252e25e2e-283a9%22	http://klif.kwst.net/img/3.png	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/img/3.png	(from http://klif.kwst.net/index.html)
10:39:22	932/932	---M--	200	added ('OK')	image/x-icon	etag:%2252e190f0-3a4%22	http://klif.kwst.net/site/static/img/favicon.ico	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/img/favicon.ico	(from http://klif.kwst.net/site/static/index.html)
10:39:23	3162/3162	---M--	200	added ('OK')	image/png	etag:%2252df90fa-c5a%22	http://klif.kwst.net/site/static/img/logo.png	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/img/logo.png	(from http://klif.kwst.net/site/static/index.html)
10:39:23	3291/3291	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2023%20Jan%202014%2013:55:42%20GMT	http://klif.kwst.net/site/static/js/jpreloader.min.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/js/jpreloader.min.js	(from http://klif.kwst.net/site/static/index.html)
10:39:24	5629/5629	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2017%20Jun%202013%2018:27:00%20GMT	http://klif.kwst.net/site/static/js/easing.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/js/easing.js	(from http://klif.kwst.net/site/static/index.html)
10:39:24	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/static/js/superslides.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/js/superslides.js	(from http://klif.kwst.net/site/static/index.html)
10:39:24	39542/39542	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2023%20Jan%202014%2011:18:52%20GMT	http://klif.kwst.net/site/static/js/idangerous.swiper-2.0.min.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/js/idangerous.swiper-2.0.min.js	(from http://klif.kwst.net/site/static/index.html)
10:39:25	3687/3687	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2022%20Jan%202014%2010:10:28%20GMT	http://klif.kwst.net/site/static/js/county.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/js/county.js	(from http://klif.kwst.net/site/static/index.html)
10:39:25	21403/21403	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2022%20Jan%202014%2010:59:40%20GMT	http://klif.kwst.net/site/static/js/jquery.knob.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/js/jquery.knob.js	(from http://klif.kwst.net/site/static/index.html)
10:39:26	4196/4196	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2025%20Nov%202015%2009:56:46%20GMT	http://klif.kwst.net/site/static/js/init.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/js/init.js	(from http://klif.kwst.net/site/static/index.html)
10:39:26	1085/1085	---M--	200	added ('OK')	text/css	etag:%2252dfd0da-43d%22	http://klif.kwst.net/site/slideshow/css/reset.css	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/css/reset.css	(from http://klif.kwst.net/site/slideshow/index.html)
10:39:26	2148/2148	---MCZ	200	added ('OK')	text/css	date:Thu,%2023%20Jan%202014%2011:20:16%20GMT	http://klif.kwst.net/site/slideshow/css/idangerous.swiper.css	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/css/idangerous.swiper.css	(from http://klif.kwst.net/site/slideshow/index.html)
10:39:26	339/339	---M--	200	added ('OK')	text/css	etag:%2252dfeb8c-153%22	http://klif.kwst.net/site/slideshow/css/superslides.css	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/css/superslides.css	(from http://klif.kwst.net/site/slideshow/index.html)
10:39:27	17780/17780	---MCZ	200	added ('OK')	text/css	date:Tue,%2007%20Jan%202014%2017:11:36%20GMT	http://klif.kwst.net/site/slideshow/css/font-awesome.min.css	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/css/font-awesome.min.css	(from http://klif.kwst.net/site/slideshow/index.html)
10:39:27	16670/16670	---MCZ	200	added ('OK')	text/css	date:Fri,%2010%20Oct%202014%2010:32:44%20GMT	http://klif.kwst.net/site/slideshow/css/style.css	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/css/style.css	(from http://klif.kwst.net/site/slideshow/index.html)
10:39:28	932/932	---M--	200	added ('OK')	image/x-icon	etag:%2252e190f0-3a4%22	http://klif.kwst.net/site/slideshow/img/favicon.ico	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/img/favicon.ico	(from http://klif.kwst.net/site/slideshow/index.html)
10:40:17	408757/408757	---M--	200	added ('OK')	image/jpeg	etag:%2252e25e7a-63cb5%22	http://klif.kwst.net/img/bg.jpg	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/img/bg.jpg	(from http://klif.kwst.net/css/style.css)
10:40:25	400172/400172	---M--	200	added ('OK')	image/jpeg	etag:%2252ded62a-61b2c%22	http://klif.kwst.net/site/static/img/bg.jpg	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/img/bg.jpg	(from http://klif.kwst.net/site/static/index.html)
10:40:26	3162/3162	---M--	200	added ('OK')	image/png	etag:%2252df90fa-c5a%22	http://klif.kwst.net/site/slideshow/img/logo.png	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/img/logo.png	(from http://klif.kwst.net/site/slideshow/index.html)
10:40:28	3291/3291	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2023%20Jan%202014%2013:55:42%20GMT	http://klif.kwst.net/site/slideshow/js/jpreloader.min.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/js/jpreloader.min.js	(from http://klif.kwst.net/site/slideshow/index.html)
10:40:28	374387/374387	---M--	200	added ('OK')	image/jpeg	etag:%2252e1839c-5b673%22	http://klif.kwst.net/site/slideshow/img/2.jpg	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/img/2.jpg	(from http://klif.kwst.net/site/slideshow/index.html)
10:40:28	5629/5629	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2017%20Jun%202013%2018:27:00%20GMT	http://klif.kwst.net/site/slideshow/js/easing.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/js/easing.js	(from http://klif.kwst.net/site/slideshow/index.html)
10:40:29	39542/39542	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2023%20Jan%202014%2011:18:52%20GMT	http://klif.kwst.net/site/slideshow/js/idangerous.swiper-2.0.min.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/js/idangerous.swiper-2.0.min.js	(from http://klif.kwst.net/site/slideshow/index.html)
10:40:29	7789/7789	---MCZ	200	added ('OK')	application/x-javascript	date:Sun,%2005%20Jan%202014%2009:06:30%20GMT	http://klif.kwst.net/site/slideshow/js/superslides.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/js/superslides.js	(from http://klif.kwst.net/site/slideshow/index.html)
10:40:30	3687/3687	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2022%20Jan%202014%2010:10:28%20GMT	http://klif.kwst.net/site/slideshow/js/county.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/js/county.js	(from http://klif.kwst.net/site/slideshow/index.html)
10:40:30	21403/21403	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2022%20Jan%202014%2010:59:40%20GMT	http://klif.kwst.net/site/slideshow/js/jquery.knob.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/js/jquery.knob.js	(from http://klif.kwst.net/site/slideshow/index.html)
10:40:30	4244/4244	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2025%20Nov%202015%2009:57:15%20GMT	http://klif.kwst.net/site/slideshow/js/init.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/js/init.js	(from http://klif.kwst.net/site/slideshow/index.html)
10:40:31	1085/1085	---M--	200	added ('OK')	text/css	etag:%2252dfd0da-43d%22	http://klif.kwst.net/site/video/css/reset.css	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/css/reset.css	(from http://klif.kwst.net/site/video/index.html)
10:40:32	16573/16573	---MCZ	200	added ('OK')	text/css	date:Fri,%2010%20Oct%202014%2010:32:08%20GMT	http://klif.kwst.net/site/video/css/style.css	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/css/style.css	(from http://klif.kwst.net/site/video/index.html)
10:40:32	932/932	---M--	200	added ('OK')	image/x-icon	etag:%2252e190f0-3a4%22	http://klif.kwst.net/site/video/img/favicon.ico	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/img/favicon.ico	(from http://klif.kwst.net/site/video/index.html)
10:40:32	421794/421794	---M--	200	added ('OK')	image/jpeg	etag:%2252e1813c-66fa2%22	http://klif.kwst.net/site/slideshow/img/3.jpg	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/img/3.jpg	(from http://klif.kwst.net/site/slideshow/index.html)
10:40:33	3162/3162	---M--	200	added ('OK')	image/png	etag:%2252df90fa-c5a%22	http://klif.kwst.net/site/video/img/logo.png	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/img/logo.png	(from http://klif.kwst.net/site/video/index.html)
10:40:34	3291/3291	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2023%20Jan%202014%2013:55:42%20GMT	http://klif.kwst.net/site/video/js/jpreloader.min.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/js/jpreloader.min.js	(from http://klif.kwst.net/site/video/index.html)
10:40:34	5629/5629	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2017%20Jun%202013%2018:27:00%20GMT	http://klif.kwst.net/site/video/js/easing.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/js/easing.js	(from http://klif.kwst.net/site/video/index.html)
10:40:35	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/video/js/superslides.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/js/superslides.js	(from http://klif.kwst.net/site/video/index.html)
10:40:35	39542/39542	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2023%20Jan%202014%2011:18:52%20GMT	http://klif.kwst.net/site/video/js/idangerous.swiper-2.0.min.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/js/idangerous.swiper-2.0.min.js	(from http://klif.kwst.net/site/video/index.html)
10:40:35	3687/3687	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2022%20Jan%202014%2010:10:28%20GMT	http://klif.kwst.net/site/video/js/county.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/js/county.js	(from http://klif.kwst.net/site/video/index.html)
10:40:36	21403/21403	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2022%20Jan%202014%2010:59:40%20GMT	http://klif.kwst.net/site/video/js/jquery.knob.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/js/jquery.knob.js	(from http://klif.kwst.net/site/video/index.html)
10:40:36	4102/4102	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2025%20Nov%202015%2009:57:32%20GMT	http://klif.kwst.net/site/video/js/init.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/js/init.js	(from http://klif.kwst.net/site/video/index.html)
10:40:36	6747/6747	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2024%20Jan%202014%2011:41:30%20GMT	http://klif.kwst.net/site/video/js/okvideo.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/js/okvideo.js	(from http://klif.kwst.net/site/video/index.html)
10:40:36	1670/1670	---M--	200	added ('OK')	application/x-javascript	etag:%2252e25238-686%22	http://klif.kwst.net/site/video/js/initplayer.js	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/js/initplayer.js	(from http://klif.kwst.net/site/video/index.html)
10:40:37	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/static/fonts/fontawesome-webfont.eot?v=4.0.3	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/fonts/fontawesome-webfontba72.eot	(from http://klif.kwst.net/site/static/css/font-awesome.min.css)
10:40:37	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/static/fonts/fontawesome-webfont.eot?	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/fonts/fontawesome-webfontd41d.eot	(from http://klif.kwst.net/site/static/css/font-awesome.min.css)
10:40:37	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/static/fonts/fontawesome-webfont.woff?v=4.0.3	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/fonts/fontawesome-webfontba72.woff	(from http://klif.kwst.net/site/static/css/font-awesome.min.css)
10:40:38	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/static/fonts/fontawesome-webfont.ttf?v=4.0.3	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/fonts/fontawesome-webfontba72.ttf	(from http://klif.kwst.net/site/static/css/font-awesome.min.css)
10:40:38	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/static/fonts/fontawesome-webfont.svg?v=4.0.3	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/fonts/fontawesome-webfontba72.svg	(from http://klif.kwst.net/site/static/css/font-awesome.min.css)
10:40:38	213/213	---M--	200	added ('OK')	image/png	etag:%2252df7e60-d5%22	http://klif.kwst.net/site/static/img/overlays/01.png	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/img/overlays/01.png	(from http://klif.kwst.net/site/static/css/style.css)
10:40:39	941/941	---M--	200	added ('OK')	image/png	etag:%2252e13afa-3ad%22	http://klif.kwst.net/site/static/img/overlays/01@2x.png	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/img/overlays/01@2x.png	(from http://klif.kwst.net/site/static/css/style.css)
10:40:39	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/static/php/contact_me.php	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/static/php/contact_me.php	(from http://klif.kwst.net/site/static/js/init.js)
10:40:40	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/slideshow/fonts/fontawesome-webfont.eot?v=4.0.3	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/fonts/fontawesome-webfontba72.eot	(from http://klif.kwst.net/site/slideshow/css/font-awesome.min.css)
10:40:40	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/slideshow/fonts/fontawesome-webfont.eot?	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/fonts/fontawesome-webfontd41d.eot	(from http://klif.kwst.net/site/slideshow/css/font-awesome.min.css)
10:40:41	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/slideshow/fonts/fontawesome-webfont.woff?v=4.0.3	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/fonts/fontawesome-webfontba72.woff	(from http://klif.kwst.net/site/slideshow/css/font-awesome.min.css)
10:40:41	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/slideshow/fonts/fontawesome-webfont.ttf?v=4.0.3	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/fonts/fontawesome-webfontba72.ttf	(from http://klif.kwst.net/site/slideshow/css/font-awesome.min.css)
10:40:41	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/slideshow/fonts/fontawesome-webfont.svg?v=4.0.3	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/fonts/fontawesome-webfontba72.svg	(from http://klif.kwst.net/site/slideshow/css/font-awesome.min.css)
10:40:42	213/213	---M--	200	added ('OK')	image/png	etag:%2252df7e60-d5%22	http://klif.kwst.net/site/slideshow/img/overlays/01.png	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/img/overlays/01.png	(from http://klif.kwst.net/site/slideshow/css/style.css)
10:40:42	941/941	---M--	200	added ('OK')	image/png	etag:%2252e13afa-3ad%22	http://klif.kwst.net/site/slideshow/img/overlays/01@2x.png	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/img/overlays/01@2x.png	(from http://klif.kwst.net/site/slideshow/css/style.css)
10:40:59	428911/428911	---M--	200	added ('OK')	image/jpeg	etag:%2252e18026-68b6f%22	http://klif.kwst.net/site/slideshow/img/1.jpg	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/img/1.jpg	(from http://klif.kwst.net/site/slideshow/index.html)
10:41:00	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/slideshow/php/contact_me.php	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/slideshow/php/contact_me.4c.delayed	(from http://klif.kwst.net/site/slideshow/js/init.js)
10:41:01	2148/2148	---MCZ	200	added ('OK')	text/css	date:Thu,%2023%20Jan%202014%2011:20:16%20GMT	http://klif.kwst.net/site/video/css/idangerous.swiper.css	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/css/idangerous.swiper.css	(from http://klif.kwst.net/site/video/index.html)
10:41:01	213/213	---M--	200	added ('OK')	image/png	etag:%2252df7e60-d5%22	http://klif.kwst.net/site/video/img/overlays/01.png	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/img/overlays/01.png	(from http://klif.kwst.net/site/video/css/style.css)
10:41:01	17780/17780	---MCZ	200	added ('OK')	text/css	date:Tue,%2007%20Jan%202014%2017:11:36%20GMT	http://klif.kwst.net/site/video/css/font-awesome.min.css	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/css/font-awesome.min.css	(from http://klif.kwst.net/site/video/index.html)
10:41:01	941/941	---M--	200	added ('OK')	image/png	etag:%2252e13afa-3ad%22	http://klif.kwst.net/site/video/img/overlays/01@2x.png	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/img/overlays/01@2x.png	(from http://klif.kwst.net/site/video/css/style.css)
10:41:03	400172/400172	---M--	200	added ('OK')	image/jpeg	etag:%2252ded62a-61b2c%22	http://klif.kwst.net/site/video/img/bg.jpg	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/img/bg.jpg	(from http://klif.kwst.net/site/video/index.html)
10:41:04	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/video/php/contact_me.php	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/php/contact_me.php	(from http://klif.kwst.net/site/video/js/init.js)
10:41:04	1542/1542	---M-Z	200	added ('OK')	text/javascript	etag:%22606-526b66b7fe340%22	http://a.vimeocdn.com/js/froogaloop2.min.js	C:/Users/victor/Desktop/En%20Construccion/web/a.vimeocdn.com/js/froogaloop2.min.js	(from http://klif.kwst.net/site/video/js/okvideo.js)
10:41:05	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/video/fonts/fontawesome-webfont.eot?v=4.0.3	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/fonts/fontawesome-webfontba72.eot	(from http://klif.kwst.net/site/video/css/font-awesome.min.css)
10:41:06	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/index-2.html	(from http://klif.kwst.net/site/video/js/okvideo.js)
10:41:06	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/video/fonts/fontawesome-webfont.eot?	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/fonts/fontawesome-webfontd41d.eot	(from http://klif.kwst.net/site/video/css/font-awesome.min.css)
10:41:06	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/video/fonts/fontawesome-webfont.woff?v=4.0.3	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/fonts/fontawesome-webfontba72.woff	(from http://klif.kwst.net/site/video/css/font-awesome.min.css)
10:41:06	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/video/fonts/fontawesome-webfont.ttf?v=4.0.3	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/fonts/fontawesome-webfontba72.ttf	(from http://klif.kwst.net/site/video/css/font-awesome.min.css)
10:41:07	1162/1162	---M--	424	error ('Failed%20Dependency')	text/html	etag:%222c964dc-48a-504f086ee9c80%22	http://klif.kwst.net/site/video/fonts/fontawesome-webfont.svg?v=4.0.3	C:/Users/victor/Desktop/En%20Construccion/web/klif.kwst.net/site/video/fonts/fontawesome-webfontba72.svg	(from http://klif.kwst.net/site/video/css/font-awesome.min.css)
